ID,Unnamed: 0,diameter,sample,label,injectWell,prot_total,Run,Well,plate,Order
A101Reporter.intensity.10,1,21.6,PDAC,Reporter.intensity.10,A10,10.0145293316266,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.11,2,26.54,Melanoma,Reporter.intensity.11,A10,10.3489299217094,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.12,3,25.68,Melanoma,Reporter.intensity.12,A10,10.1436374693458,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.13,4,17.43,Monocyte,Reporter.intensity.13,A10,9.21697088740628,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.14,5,18.57,Monocyte,Reporter.intensity.14,A10,9.89476274015782,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.15,6,22.94,Monocyte,Reporter.intensity.15,A10,9.94913297560627,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.16,7,25.4,PDAC,Reporter.intensity.16,A10,9.99973794302831,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.17,8,23.87,Melanoma,Reporter.intensity.17,A10,9.36932152493218,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.18,9,24.15,Melanoma,Reporter.intensity.18,A10,9.50640450649285,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.19,10,23.65,Melanoma,Reporter.intensity.19,A10,10.0812525097606,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.20,11,19.53,Monocyte,Reporter.intensity.20,A10,9.26901751361095,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.22,13,25.18,PDAC,Reporter.intensity.22,A10,9.86966707401041,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.23,14,25.42,PDAC,Reporter.intensity.23,A10,9.76557065068694,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.26,17,18.78,Monocyte,Reporter.intensity.26,A10,9.15619740776891,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.29,20,23.65,Melanoma,Reporter.intensity.29,A10,10.1250948298515,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.31,22,20.24,Monocyte,Reporter.intensity.31,A10,9.39384833574379,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.32,23,26.2,PDAC,Reporter.intensity.32,A10,10.1260429187729,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.4,24,25.18,PDAC,Reporter.intensity.4,A10,9.93227778833287,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.5,25,23.04,PDAC,Reporter.intensity.5,A10,10.218600321647,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.6,26,27.33,Melanoma,Reporter.intensity.6,A10,10.5332072379176,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.7,27,19.4,Monocyte,Reporter.intensity.7,A10,9.94855792033761,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.8,28,19.28,Monocyte,Reporter.intensity.8,A10,9.18104425302517,dAL_1k_Proto29_10,A10,1.0,10.0
A101Reporter.intensity.9,29,23.16,PDAC,Reporter.intensity.9,A10,9.80761861768071,dAL_1k_Proto29_10,A10,1.0,10.0
A111Reporter.intensity.10,30,24.09,Melanoma,Reporter.intensity.10,A11,10.2538590292518,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.11,31,19.79,Monocyte,Reporter.intensity.11,A11,9.44326504788449,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.12,32,22.66,Monocyte,Reporter.intensity.12,A11,9.76533985695769,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.13,33,24.67,Monocyte,Reporter.intensity.13,A11,10.0280540876577,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.14,34,21.95,PDAC,Reporter.intensity.14,A11,10.1392028033765,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.16,36,22.86,Melanoma,Reporter.intensity.16,A11,10.0007928381585,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.17,37,26.6,Melanoma,Reporter.intensity.17,A11,10.1536033407699,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.18,38,19.25,Monocyte,Reporter.intensity.18,A11,9.35325751530848,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.19,39,24.41,Monocyte,Reporter.intensity.19,A11,9.89848221888643,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.20,40,28.12,PDAC,Reporter.intensity.20,A11,10.3584599429019,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.21,41,28.23,PDAC,Reporter.intensity.21,A11,10.4378125756848,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.22,42,24.41,Melanoma,Reporter.intensity.22,A11,9.91646999042609,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.23,43,26.37,Melanoma,Reporter.intensity.23,A11,10.2771470958491,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.24,44,20.85,Monocyte,Reporter.intensity.24,A11,9.58129310943167,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.25,45,19.77,Monocyte,Reporter.intensity.25,A11,9.3839104283481,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.26,46,27.22,PDAC,Reporter.intensity.26,A11,10.3075544132769,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.27,47,25.63,Melanoma,Reporter.intensity.27,A11,10.1820062917856,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.28,48,24.74,Melanoma,Reporter.intensity.28,A11,9.54201644305072,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.29,49,18.41,Monocyte,Reporter.intensity.29,A11,9.49305716454407,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.30,50,21.11,PDAC,Reporter.intensity.30,A11,9.27020435537234,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.31,51,27.09,PDAC,Reporter.intensity.31,A11,10.1785318735613,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.32,52,22.59,PDAC,Reporter.intensity.32,A11,9.65592538353907,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.4,53,23.27,Melanoma,Reporter.intensity.4,A11,9.99758720741237,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.5,54,23.54,Monocyte,Reporter.intensity.5,A11,10.6124282300621,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.6,55,19.51,Monocyte,Reporter.intensity.6,A11,9.12580811437408,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.7,56,25.95,PDAC,Reporter.intensity.7,A11,10.4952016067611,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.8,57,22.93,PDAC,Reporter.intensity.8,A11,10.0181855828934,dAL_1k_Proto29_11,A11,1.0,11.0
A111Reporter.intensity.9,58,24.89,Melanoma,Reporter.intensity.9,A11,10.420353929902,dAL_1k_Proto29_11,A11,1.0,11.0
A11Reporter.intensity.10,59,19.68,Monocyte,Reporter.intensity.10,A1,9.66678207879003,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.11,60,19.85,PDAC,Reporter.intensity.11,A1,9.36697585505071,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.12,61,21.27,PDAC,Reporter.intensity.12,A1,9.49797482965163,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.13,62,24.76,Melanoma,Reporter.intensity.13,A1,10.0005916274588,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.14,63,33.14,Melanoma,Reporter.intensity.14,A1,11.323351091838,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.15,64,19.8,Monocyte,Reporter.intensity.15,A1,9.26081952149846,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.16,65,20.92,Monocyte,Reporter.intensity.16,A1,9.16577328955187,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.17,66,19.18,Monocyte,Reporter.intensity.17,A1,9.48104675713528,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.18,67,18.04,PDAC,Reporter.intensity.18,A1,8.81556892296309,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.21,70,29.52,Melanoma,Reporter.intensity.21,A1,10.3888429343024,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.23,72,25.49,Monocyte,Reporter.intensity.23,A1,9.76576626926729,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.24,73,21.74,PDAC,Reporter.intensity.24,A1,9.5493131101394,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.28,77,20.92,Monocyte,Reporter.intensity.28,A1,9.09434338093117,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.30,79,23.82,PDAC,Reporter.intensity.30,A1,9.54807717499613,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.31,80,22.58,Melanoma,Reporter.intensity.31,A1,9.77766632163781,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.4,82,21.36,Monocyte,Reporter.intensity.4,A1,9.30122930377568,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.5,83,23.14,PDAC,Reporter.intensity.5,A1,10.0773169148302,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.6,84,25.54,PDAC,Reporter.intensity.6,A1,9.89169379239427,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.7,85,24.52,PDAC,Reporter.intensity.7,A1,9.94829521366544,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.8,86,22.61,Melanoma,Reporter.intensity.8,A1,10.06393836313,dAL_1k_Proto29_1,A1,1.0,1.0
A11Reporter.intensity.9,87,21.09,Monocyte,Reporter.intensity.9,A1,9.82910407382121,dAL_1k_Proto29_1,A1,1.0,1.0
A121Reporter.intensity.10,88,24.22,Monocyte,Reporter.intensity.10,A12,10.050804792318,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.11,89,22.05,Monocyte,Reporter.intensity.11,A12,9.78854975139823,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.12,90,22.58,PDAC,Reporter.intensity.12,A12,9.75589962497487,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.13,91,24.42,Melanoma,Reporter.intensity.13,A12,9.9377392405557,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.14,92,25.36,Melanoma,Reporter.intensity.14,A12,10.62568540066,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.16,94,18.86,Monocyte,Reporter.intensity.16,A12,9.21255687216785,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.17,95,21.01,Monocyte,Reporter.intensity.17,A12,9.54668558949513,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.18,96,26.02,PDAC,Reporter.intensity.18,A12,10.0548644920025,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.19,97,27.12,PDAC,Reporter.intensity.19,A12,10.0479876726367,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.20,98,27.15,Melanoma,Reporter.intensity.20,A12,10.3748008718048,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.21,99,24.2,Melanoma,Reporter.intensity.21,A12,9.75133419073607,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.22,100,20.88,Monocyte,Reporter.intensity.22,A12,9.38068183666103,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.23,101,19.02,Monocyte,Reporter.intensity.23,A12,9.270187693406,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.24,102,20.95,PDAC,Reporter.intensity.24,A12,9.41883748783607,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.25,103,24.88,Melanoma,Reporter.intensity.25,A12,9.93997242569648,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.26,104,25.05,Melanoma,Reporter.intensity.26,A12,9.34618213754496,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.27,105,27.12,Monocyte,Reporter.intensity.27,A12,10.3113536155215,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.28,106,23.04,PDAC,Reporter.intensity.28,A12,9.35567220609387,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.29,107,26.15,PDAC,Reporter.intensity.29,A12,10.16316713154,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.30,108,21.28,PDAC,Reporter.intensity.30,A12,9.43312562990056,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.31,109,21.76,Melanoma,Reporter.intensity.31,A12,9.11172912246141,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.32,110,21.72,Monocyte,Reporter.intensity.32,A12,9.71963995171685,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.4,111,20.88,Monocyte,Reporter.intensity.4,A12,9.42458579458804,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.5,112,24.79,PDAC,Reporter.intensity.5,A12,10.439601459381,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.6,113,22.08,PDAC,Reporter.intensity.6,A12,9.49300504529268,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.8,115,23.87,Melanoma,Reporter.intensity.8,A12,10.0400014115117,dAL_1k_Proto29_12,A12,1.0,12.0
A121Reporter.intensity.9,116,20.41,Monocyte,Reporter.intensity.9,A12,9.67668598555281,dAL_1k_Proto29_12,A12,1.0,12.0
A131Reporter.intensity.10,117,24.65,Monocyte,Reporter.intensity.10,A13,10.0561256289557,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.11,118,20.15,PDAC,Reporter.intensity.11,A13,9.65384988914034,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.12,119,22.28,PDAC,Reporter.intensity.12,A13,9.53247663013867,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.13,120,27.17,Melanoma,Reporter.intensity.13,A13,10.73855511665,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.14,121,24.02,Melanoma,Reporter.intensity.14,A13,10.2196713236281,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.15,122,23.08,Monocyte,Reporter.intensity.15,A13,9.93011486765443,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.16,123,19.88,Monocyte,Reporter.intensity.16,A13,9.54547241325782,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.17,124,21.06,Monocyte,Reporter.intensity.17,A13,9.5153802857294,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.18,125,21.79,PDAC,Reporter.intensity.18,A13,9.60727967957067,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.19,126,22.43,Melanoma,Reporter.intensity.19,A13,9.83416633854963,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.20,127,26.56,Melanoma,Reporter.intensity.20,A13,10.2915905526242,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.21,128,23.41,Melanoma,Reporter.intensity.21,A13,9.32085639456159,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.22,129,19.99,Monocyte,Reporter.intensity.22,A13,9.33759160335185,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.23,130,18.86,Monocyte,Reporter.intensity.23,A13,9.20984626332762,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.24,131,22.01,PDAC,Reporter.intensity.24,A13,9.54673912988578,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.25,132,27.54,PDAC,Reporter.intensity.25,A13,10.0347631043738,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.26,133,32.29,Melanoma,Reporter.intensity.26,A13,10.7730817459223,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.27,134,26.3,Melanoma,Reporter.intensity.27,A13,10.2954132593127,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.28,135,20.86,Monocyte,Reporter.intensity.28,A13,9.16244108573983,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.29,136,21.93,Monocyte,Reporter.intensity.29,A13,9.37658433475616,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.30,137,24.94,PDAC,Reporter.intensity.30,A13,9.83077586588658,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.31,138,24.22,Melanoma,Reporter.intensity.31,A13,9.99088846365418,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.4,140,17.74,Monocyte,Reporter.intensity.4,A13,9.17142820436876,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.5,141,27.0,PDAC,Reporter.intensity.5,A13,10.6235107559802,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.6,142,19.67,PDAC,Reporter.intensity.6,A13,9.34690940603424,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.7,143,27.87,PDAC,Reporter.intensity.7,A13,10.4376919186713,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.8,144,26.2,Melanoma,Reporter.intensity.8,A13,10.2630855882682,dAL_1k_Proto29_13,A13,1.0,13.0
A131Reporter.intensity.9,145,20.61,Monocyte,Reporter.intensity.9,A13,9.98257528336297,dAL_1k_Proto29_13,A13,1.0,13.0
A141Reporter.intensity.10,146,22.53,PDAC,Reporter.intensity.10,A14,9.9524655782577,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.11,147,29.27,Melanoma,Reporter.intensity.11,A14,10.7259660247503,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.12,148,23.78,Melanoma,Reporter.intensity.12,A14,9.36892132804912,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.13,149,21.04,Monocyte,Reporter.intensity.13,A14,9.67542520275241,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.14,150,22.15,Monocyte,Reporter.intensity.14,A14,10.3235172118567,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.15,151,22.32,Monocyte,Reporter.intensity.15,A14,10.0714345288796,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.16,152,24.82,PDAC,Reporter.intensity.16,A14,9.88798102021522,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.17,153,26.11,Melanoma,Reporter.intensity.17,A14,10.3770981734314,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.18,154,23.98,Melanoma,Reporter.intensity.18,A14,9.89473952791465,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.19,155,30.48,Melanoma,Reporter.intensity.19,A14,10.9490804766527,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.20,156,18.06,Monocyte,Reporter.intensity.20,A14,9.22130409033376,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.22,158,27.68,PDAC,Reporter.intensity.22,A14,10.1261553446386,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.23,159,32.9,PDAC,Reporter.intensity.23,A14,10.4245472277327,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.24,160,26.32,Melanoma,Reporter.intensity.24,A14,10.1034961986165,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.25,161,22.53,Melanoma,Reporter.intensity.25,A14,9.25461454240753,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.26,162,22.21,Monocyte,Reporter.intensity.26,A14,9.80352435447628,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.27,163,20.32,Monocyte,Reporter.intensity.27,A14,9.75707429454408,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.28,164,22.77,PDAC,Reporter.intensity.28,A14,9.64805495287865,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.29,165,25.24,Melanoma,Reporter.intensity.29,A14,10.3576834388156,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.31,167,19.5,Monocyte,Reporter.intensity.31,A14,9.65705625478658,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.32,168,23.4,PDAC,Reporter.intensity.32,A14,10.0446490906331,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.4,169,31.64,PDAC,Reporter.intensity.4,A14,10.5088508466257,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.5,170,22.39,PDAC,Reporter.intensity.5,A14,10.1759653243392,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.7,172,21.69,Monocyte,Reporter.intensity.7,A14,10.2831030062917,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.8,173,22.83,Monocyte,Reporter.intensity.8,A14,9.68535771968049,dAL_1k_Proto29_14,A14,1.0,14.0
A141Reporter.intensity.9,174,24.4,PDAC,Reporter.intensity.9,A14,10.0755960690766,dAL_1k_Proto29_14,A14,1.0,14.0
A151Reporter.intensity.11,176,20.8,Monocyte,Reporter.intensity.11,A15,9.64886981876051,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.13,178,19.82,Monocyte,Reporter.intensity.13,A15,9.57381962304204,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.14,179,22.3,PDAC,Reporter.intensity.14,A15,10.2041829456543,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.15,180,26.39,Melanoma,Reporter.intensity.15,A15,10.4545734366369,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.16,181,24.45,Melanoma,Reporter.intensity.16,A15,10.0434796603256,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.17,182,25.96,Melanoma,Reporter.intensity.17,A15,10.1834260764469,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.18,183,20.12,Monocyte,Reporter.intensity.18,A15,9.66332016167456,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.20,185,23.92,PDAC,Reporter.intensity.20,A15,9.73062040017227,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.21,186,27.5,PDAC,Reporter.intensity.21,A15,10.2361251292266,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.22,187,23.08,Melanoma,Reporter.intensity.22,A15,9.64048144925461,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.23,188,29.64,Melanoma,Reporter.intensity.23,A15,10.0615364277501,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.24,189,22.38,Monocyte,Reporter.intensity.24,A15,9.81734516742699,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.25,190,20.78,Monocyte,Reporter.intensity.25,A15,9.41210483474744,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.26,191,22.38,PDAC,Reporter.intensity.26,A15,9.17466836855359,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.27,192,25.63,Melanoma,Reporter.intensity.27,A15,10.3246167881443,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.28,193,24.78,Melanoma,Reporter.intensity.28,A15,9.9023707424773,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.29,194,20.48,Monocyte,Reporter.intensity.29,A15,9.41918626921807,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.30,195,25.89,PDAC,Reporter.intensity.30,A15,9.79981692520288,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.5,199,23.12,Monocyte,Reporter.intensity.5,A15,10.3035871494118,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.6,200,19.15,Monocyte,Reporter.intensity.6,A15,9.07680706104323,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.7,201,24.95,PDAC,Reporter.intensity.7,A15,10.3059485381975,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.8,202,25.56,PDAC,Reporter.intensity.8,A15,9.99373896456585,dAL_1k_Proto29_15,A15,1.0,15.0
A151Reporter.intensity.9,203,25.5,Melanoma,Reporter.intensity.9,A15,10.4396439679119,dAL_1k_Proto29_15,A15,1.0,15.0
A161Reporter.intensity.10,204,20.78,Monocyte,Reporter.intensity.10,A16,9.96147594843861,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.11,205,17.37,Monocyte,Reporter.intensity.11,A16,9.22407856564166,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.12,206,22.79,PDAC,Reporter.intensity.12,A16,9.03470468158054,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.13,207,23.62,Melanoma,Reporter.intensity.13,A16,10.1271400675734,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.15,209,23.33,Melanoma,Reporter.intensity.15,A16,9.65191792512836,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.16,210,18.24,Monocyte,Reporter.intensity.16,A16,9.19633114135564,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.17,211,19.97,Monocyte,Reporter.intensity.17,A16,9.58757757908888,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.18,212,26.89,PDAC,Reporter.intensity.18,A16,10.2605795548961,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.19,213,23.12,PDAC,Reporter.intensity.19,A16,9.89076850541201,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.20,214,26.0,Melanoma,Reporter.intensity.20,A16,10.0199337206351,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.21,215,24.16,Melanoma,Reporter.intensity.21,A16,9.77259126204954,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.22,216,21.84,Monocyte,Reporter.intensity.22,A16,9.50035218410429,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.23,217,19.26,Monocyte,Reporter.intensity.23,A16,9.11165299661747,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.24,218,20.63,PDAC,Reporter.intensity.24,A16,9.23675167710859,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.25,219,22.31,Melanoma,Reporter.intensity.25,A16,9.91633728041791,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.26,220,21.95,Melanoma,Reporter.intensity.26,A16,9.85328320336003,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.28,222,23.67,PDAC,Reporter.intensity.28,A16,9.51115741077143,dAL_1k_Proto29_16,A16,1.0,16.0
A161Reporter.intensity.29,223,29.64,PDAC,Reporter.intensity.29,A16,10.4059054298194,dAL_1k_Proto29_16,A16,1.0,16.0
